Sw_m2,span_m,MAC_m,Sh_m2,Sv_m2,MTOW_t,Wempty_t,Wfuel_t,Wcruise_t,MLW_t,MLW_frac,CLmaxTO,CLmaxLD,CL_cruise,CD_cruise,CD0_cruise,CDwave_cruise,K_cruise,LD_cruise,deltaS_landing_m2,Sw_landing_required_m2,critical,T0_envelope_kN,T0_design_5pct_kN,Takeoff,Cruise,High speed cruise,FAR 25.111,FAR 25.121a,FAR 25.121b,FAR 25.121c,FAR 25.119,FAR 25.121d
310.0,57.59340239992772,6.450425423809512,54.705882352941174,38.75,277.6444727599361,135.74802994153166,107.19644281840444,265.3428208004157,205.45690984235273,0.74,2.1144586837303674,2.4066523255446746,0.7641506942949822,0.03888279517684077,0.015832748549510455,0.004895337225714371,0.031090755651472637,19.652668765699307,-4.8369966703189675,314.83699667031897,Takeoff,931.5573491002656,978.1352165552788,931.5573491002656,791.0172055373895,795.2928310257182,373.7456255676983,385.92259127392833,508.83114281837436,365.713638580653,285.0773537480003,395.3801483592206
311.0,57.68622019165409,6.460820959037248,54.88235294117647,38.87499999999999,277.4482507437764,135.7846280372657,106.96362270651072,265.15512013925803,205.31170555039455,0.74,2.1148076175226462,2.407117570601047,0.7611548042240986,0.0386425785174305,0.015807740911201025,0.004823531181480333,0.031088461416973436,19.697308860503828,-3.5536809235093756,314.5536809235094,Takeoff,927.0969586890734,973.4518066235272,927.0969586890734,788.666230934216,793.0398112474974,373.18194424619975,385.34955722990867,508.29996063153635,365.1127130132709,284.82840998652637,394.9187124503857
312.0,57.77888887820533,6.471199794577653,55.05882352941176,39.0,277.26140936305285,135.82368936526487,106.73771999778803,264.97662454776025,205.1734429286591,0.74,2.1151549290431717,2.407580652628414,0.7582044579750388,0.03840711994467966,0.015782890377042575,0.004753591644656493,0.031086182224422502,19.74124743191188,-2.281390160835315,314.2813901608353,Takeoff,922.7297110271586,968.8661965785167,922.7297110271586,786.3811493307577,790.8503935039088,372.632640755644,384.7912237370035,507.7872909467865,364.52658086237903,284.5894367234947,394.4720018217558
313.0,57.871409175861615,6.4815620106536596,55.23529411764706,39.125,277.0828588990628,135.86485608407548,106.5180028149873,264.80604659764725,205.04131558530648,0.74,2.1155006308984134,2.408041588435403,0.7552955469460936,0.03817606219916156,0.015758195447459857,0.004685381717510088,0.031083917926371354,19.7845325954724,-1.0188801144345803,314.0188801144346,Takeoff,918.4473230028734,964.3696891530171,918.4473230028734,784.1555591811176,788.7183609281224,372.0962148192214,384.24604266630746,507.2911162039815,363.9537702537383,284.3593106511306,394.0384429010974
314.0,57.96378179518655,6.491907686847957,55.41176470588236,39.25,276.91231519653985,135.90805649293668,106.30425870360313,264.6431153155893,204.91511324543944,0.74,2.115844735557659,2.4085003946477292,0.7524269048345469,0.03794926209728875,0.015733654641964443,0.004618837549326134,0.031081668377292412,19.82718143255553,0.2341796715492137,313.7658203284508,Takeoff,914.2469653833149,959.9593136524807,914.2469653833149,781.9873764336323,786.6417143787304,371.57224621489786,383.7135822240793,506.81089030762973,363.39385992562825,284.13773360531127,393.6176045989457
315.0,58.056007441090884,6.5022369021101065,55.58823529411765,39.37499999999999,276.74878722523897,135.95296075162364,106.09582647361532,264.48664741316213,204.79410254667684,0.74,2.1161872553549292,2.408957087710757,0.7495947945101785,0.03772640122564479,0.01570926649885169,0.00455383865301574,0.031079433433547774,19.869236666036308,1.4789201191136385,313.52107988088636,Takeoff,910.121206507493,955.6272668328677,910.121206507493,779.870857143382,784.6148717876588,371.05937367686744,383.1924377175721,506.34477995846595,362.8455145021125,283.92368443567307,393.2080575220448
316.0,58.14808681289523,6.5125497347635894,55.76470588235294,39.5,276.59351048244736,136.00004491779058,105.89346556465675,264.3383116971651,204.67919775701105,0.74,2.1165282024908656,2.409411683892005,0.7468035838335374,0.037507727885629075,0.01568502957490351,0.004490452065044167,0.03107721295335866,19.910659107657438,2.713949321296923,313.2860506787031,Takeoff,906.0773200505697,951.3811860530983,906.0773200505697,777.8119259616934,782.6436641634356,370.55920727373905,382.6842760284617,505.89501088096296,362.31028663862264,283.718420474952,392.8115215371807
317.0,58.24002060439196,6.522846262512721,55.94117647058824,39.625,276.4454660993669,136.04896705692357,105.69649904244329,264.19688292298974,204.56964491353148,0.74,2.1168675890345807,2.4098641992836254,0.744049435123563,0.03729292136782922,0.015660942445096714,0.004428558023691068,0.03107500679677543,19.9514923431399,3.9404292918193846,313.0595707081806,Takeoff,902.1077562267959,947.2131440381357,902.1077562267959,775.8047355852999,780.722404842632,370.0703507505086,382.18765616616145,505.45970048032746,361.78680758140075,283.52089246471655,392.42652938936243
318.0,58.331809503906186,6.533126562449486,56.11764705882353,39.75,276.304422180611,136.09966870814873,105.50475347246226,264.0621399321885,204.46527241365212,0.74,2.11720542692548,2.410314649804825,0.7413313778560494,0.03708186384438749,0.015637003702316892,0.004368104571675339,0.031072814825648172,19.991750710455545,5.1586300584929745,312.841369941507,Takeoff,898.2101996914322,943.1207096760038,898.2101996914322,773.8475883847178,778.8494643870966,369.59245944318803,381.7022241516004,505.0384016689644,361.27473097159555,283.33085670583966,392.05272781545875
319.0,58.423454194355884,6.543390711060275,56.294117647058826,39.875,276.16941712102954,136.15182209396235,105.3175950270672,263.9329120744314,204.36536866956183,0.74,2.1175417279750555,2.410763051204259,0.7386457964170628,0.03687426068303361,0.015613211957077672,0.0043089834104914635,0.031070636903597897,20.03147406171386,6.369647425124981,312.630352574875,Takeoff,894.3776456873721,939.0965279717408,894.3776456873721,771.9350545327583,777.0195578063674,369.12421988947455,381.2266243552803,504.6293400157628,360.77276970592675,283.1473235528416,391.68873453885976
320.0,58.51495535331117,6.5536387842325246,56.470588235294116,39.99999999999999,276.04176763667454,136.20593447681213,105.13583315986241,263.81097592144135,204.27090805113914,0.74,2.1178765038686405,2.4112094190623723,0.7359973427432329,0.036670381169256985,0.015589565837245248,0.004251269361698433,0.0310684728959882,20.070621555476613,7.571997678118862,312.42800232188114,Takeoff,890.6178977108475,935.14879259639,890.6178977108475,770.0734690649238,775.2389155268338,368.66734946795975,380.7626344778393,504.23488917530653,360.2825812023401,282.97163338617895,391.33638409654435
321.0,58.60631365305277,6.563870857261257,56.64705882352941,40.125,275.9204821486927,136.2616656388558,104.95881650983696,263.69511746608583,204.18115679003265,0.74,2.118209766167147,2.4116537687937134,0.7333822934796974,0.03646992686628734,0.015566063987768053,0.004194854017738217,0.031066322669897554,20.109234004459527,8.766810213867473,312.2331897861325,Takeoff,886.9238049825531,931.2699952316808,886.9238049825531,768.2572783499508,773.502128768629,368.22049649124517,380.3088592663962,503.85322127918886,359.8028417366917,282.8027662020372,390.994253069546
322.0,58.69752976062962,6.574087004855541,56.8235294117647,40.25000000000001,275.80536884287625,136.3189672703309,104.78640157254534,263.5851537682534,204.0959729437284,0.74,2.1185415263087615,2.4120961156492005,0.7307998301968491,0.0362727995273287,0.015542705070411467,0.004139694546580487,0.03106418609409209,20.147323606666998,9.954308678296854,312.04569132170315,Takeoff,883.2934468226032,927.4581191637334,883.2934468226032,766.4850806568659,771.8078513083389,367.7833744287735,379.8650045947472,503.48396531900016,359.3332626576124,282.6405201111961,390.6620480320022
323.0,58.78860433791569,6.584287301144852,56.99999999999999,40.37500000000001,275.69624436475493,136.37779319720494,104.61845116754998,263.4809099364246,204.01522082991863,0.74,2.1188717956106244,2.4125364747183506,0.7282491668463712,0.03607890507182685,0.015519487763497476,0.004085750051770734,0.031062063038998885,20.184902102670613,11.134706921218708,311.8652930787813,Takeoff,879.7249861326646,923.7112354392979,879.7249861326646,764.7555367758481,770.1547967723955,367.3557090526989,379.4307890005039,503.12676636909043,358.87356753932244,282.48470205557675,390.3394882133746
324.0,58.87953804166605,6.594471819685352,57.17647058823529,40.49999999999999,275.59219009101145,136.43782229156312,104.45436779944836,263.38124469078866,203.93822066734845,0.74,2.1192005852704714,2.4129748609314796,0.7257268642752643,0.03588797643056846,0.015496410761649131,0.004032925528118555,0.031059953376679782,20.222005709330237,12.309050154604506,311.6909498453955,Takeoff,876.211938481846,920.0225354059384,876.211938481846,763.063604651376,768.5380496852691,366.9362533623335,379.0049251892247,502.7799338990833,358.4225357690641,282.3343678556105,390.02525796682784
325.0,58.970331523572085,6.60464063346607,57.35294117647059,40.62499999999999,275.49456602693465,136.4995809264289,104.29498510050577,263.2879981216939,203.86597885993163,0.74,2.1195279063682526,2.4134112890618544,0.7232377153191571,0.03570029192150069,0.015473472775539752,0.003981299154762172,0.031057856980805664,20.25859387675156,13.47580614354598,311.524193856454,Takeoff,872.7623511761673,916.4004687349757,872.7623511761673,761.4158041396955,766.9640203861937,366.5267799394192,378.5892478334101,502.44591958302,357.9818787628636,282.1909019131242,389.7212520291589
326.0,59.06098543031601,6.614793814915017,57.52941176470589,40.75,275.4024238145864,136.56273594798023,104.13968786660618,263.1999869389164,203.797793622794,0.74,2.1198537698677264,2.41384577372782,0.7207781744206307,0.03551557994104683,0.015450672531646718,0.003930775298955246,0.031055773726631288,20.294703778371854,14.63605348756738,311.3639465124326,Takeoff,869.369584252739,912.838063465376,869.369584252739,759.8069633407731,765.4276643607722,366.12600356469125,378.18243003943996,502.12297968185607,357.55033920699543,282.05332988087866,389.426113733421
327.0,59.15150040362459,6.624931435905191,57.70588235294118,40.875,275.315609594351,136.62724864935905,103.98836094499197,263.11706438686343,203.73355109981975,0.74,2.120178186618022,2.414278329394881,0.7183475692821749,0.03533376093780909,0.015428008772009809,0.003881319777808774,0.031053703490970468,20.330345545342244,15.789971871443981,311.210028128556,Takeoff,866.0320915421615,909.3336961192697,866.0320915421615,758.235960354511,763.9279033404525,365.7336929608662,377.78423454974563,501.81081539121766,357.1276833864487,281.921489503177,389.1396064814056
328.0,59.24187708032216,6.635053567760526,57.88235294117647,41.0,275.2339758086544,136.69308191369265,103.84089389496177,263.03908970697876,203.67314209840427,0.74,2.1205011673551812,2.4147089703777596,0.7159452521278888,0.035154758490337015,0.015405480253993947,0.0038328998500262476,0.031051646152171868,20.365528960316443,16.937733674984713,311.0622663250153,Takeoff,862.748389261985,905.8858087250844,862.748389261985,756.7017197704106,762.4637035834015,365.34962605322113,377.3944335758582,501.50913991760257,356.7136867476898,281.7952251108526,388.8615031332015
329.0,59.33211609238288,6.645160281261735,58.05882352941177,41.12499999999999,275.15738086171274,136.76020012835662,103.69718073335613,262.9659278151178,203.61646183766743,0.74,2.12082272270367,2.4151377108424117,0.7135705984553532,0.03497849914227802,0.015383085750056286,0.00378548413744507,0.031049601590095115,20.400263474794734,18.079504366099002,310.920495633901,Takeoff,859.5170526622944,902.4929052954093,859.5170526622944,755.203210135401,761.0340734540549,364.97358947956246,377.0128082935161,501.2176778354266,356.30813341392127,281.67438726708946,388.5915855021743
330.0,59.42221806698232,6.655251646652095,58.23529411764706,41.25,275.0856888020271,136.8285691049475,103.55711969707961,262.89744900038653,203.56340971350005,0.74,2.121142863177873,2.4155645648080153,0.7112230058682635,0.03480491224840234,0.015360824047517515,0.0037390425518437427,0.031047569686087444,20.434558225352543,19.215442867630998,310.784557132369,Takeoff,856.3367128957713,899.1535485405599,856.3367128957713,753.7394415922521,759.638061165526,364.60537813272566,376.639148371311,500.93616448687834,355.91081573242656,281.55883243687606,388.3296438835267
331.0,59.51218362654827,6.665327733643132,58.411764705882355,41.375,275.0180636966175,136.89788820169468,103.42017549492283,262.83259104292586,203.51336713549696,0.74,2.121461599183553,2.415989546148922,0.708899364131908,0.03463376917899869,0.015338693948337334,0.0036934968859452222,0.03104555032296075,20.468443976400124,20.346498622203057,310.65350137779694,Takeoff,853.201677735789,895.8617616225785,853.201677735789,752.3059740405223,758.2713305245021,364.2438653896467,376.2722905523166,500.663066174827,355.52063215011617,281.4477026896975,388.0744859982045
332.0,59.602013388810946,6.6753886114202485,58.588235294117645,41.5,274.95582453336453,136.968673668775,103.28715086458958,262.7731526354992,203.46731015468976,0.74,2.121778941019296,2.4164126685965797,0.7066042935576515,0.03446533444417432,0.015316694268893975,0.0036489209569141538,0.03104354338496902,20.501884138167384,21.471186640611677,310.5288133593883,Takeoff,850.1196584966671,892.6256414215005,850.1196584966671,750.9090515853401,756.9400216708798,363.89076534711194,375.9140089435109,500.4007583879558,355.1392376142873,281.34234002698025,387.82794697396736
333.0,59.69170796685248,6.685434348648261,58.76470588235294,41.62500000000001,274.8981092585031,137.04061440837808,103.157494850125,262.7180350248324,203.4246008512923,0.74,2.1220948988779305,2.4168339457414256,0.7043345910422236,0.03429937511420557,0.015294823839767687,0.003605235766556575,0.031041548757786256,20.534910292010352,22.590485714616875,310.4095142853831,Takeoff,847.084821911471,889.4390630070446,847.084821911471,749.5441172145479,755.6396825891077,363.54491771823353,375.5631054141593,500.1476606243113,354.76549821520734,281.24186000098115,387.5887984319201
334.0,59.781267969155685,6.695465013476874,58.94117647058823,41.74999999999999,274.8448018765877,137.11368128173692,103.03112059485085,262.6671275476964,203.38515338867495,0.74,2.1224094828479183,2.417253391034743,0.7020897329342124,0.03413583048376553,0.015273081505528138,0.0035624157623700965,0.031039566328484747,20.56753045068335,23.704531618715578,310.2954683812844,Takeoff,844.0959964753508,886.3007962991185,844.0959964753508,748.2103276935588,754.3695020098244,363.20614662172386,375.21939969613345,499.90354633097047,354.39923543753576,281.1461399520516,387.35686069044937
335.0,59.87069399965228,6.705480673546061,59.11764705882352,41.87499999999999,274.7957907191203,137.18784624101758,102.90794447810269,262.6203236602798,203.348885132149,0.74,2.1227227029147326,2.417671017790495,0.6998692128127891,0.0339746420204003,0.01525146612452562,0.0035204363798933304,0.031037595985513766,20.59975237980574,24.8134551046669,310.1865448953331,Takeoff,841.1520536342208,883.209656315932,841.1520536342208,746.9068716217056,753.1286991765022,362.8742825314142,374.88271805690636,499.66819723129424,354.04027710935435,281.0550617505168,387.1319605922723
336.0,59.959986657770365,6.715481395991399,59.29411764705882,41.99999999999999,274.7509682320887,137.26308227578446,102.78788595630422,262.5775207365753,203.3157164917456,0.74,2.123034568962205,2.4180868391871244,0.6976725406956106,0.03381575326066226,0.01522997656868595,0.003479273993661745,0.031035637618678634,20.631583608909594,25.917382147165938,310.08261785283406,Takeoff,838.2519056876691,880.1645009720527,838.2519056876691,745.6329678549614,751.9165223369118,362.54916196907124,374.55289298315535,499.4414029225327,353.68845709781795,280.9685115752792,386.9139311881469
337.0,60.04914653848129,6.725467247449316,59.470588235294116,42.12500000000001,274.71023077643076,137.3393633627114,102.67086741371938,262.5386198789758,203.28557077455875,0.74,2.1233450907738547,2.4185008682693243,0.6954992422931693,0.03365910971246478,0.015208611723309074,0.0034389058711599765,0.03103369111912018,20.66303144184497,27.016434174603546,309.98356582539645,Takeoff,835.3945038194374,877.1642290104094,835.3945038194374,744.3878640253556,750.7322473269385,362.23062721574547,374.2297628834692,499.2229604977899,353.3436150231078,280.88637970585773,386.70261143969896
338.0,60.13817423234596,6.735438294062261,59.6470588235294,42.25000000000001,274.6727623950074,137.41638778152338,102.55637461348404,262.5025613521206,203.25784417230548,0.74,2.1236542780342,2.4189131179497845,0.6933463110743305,0.033504502452476916,0.015187370486871233,0.0033992634302514374,0.031031756379294596,20.69412348557568,28.111536135414724,309.8884638645853,Takeoff,832.574495357262,874.2032201251251,832.574495357262,743.1673680029664,749.5717732979997,361.9175873278801,373.912201051289,499.0113780557971,353.0046857319287,280.8078301005292,386.4968429976652
339.0,60.22707032556041,6.74539460148383,59.82352941176472,42.37499999999999,274.63992831333593,137.49469537987102,102.4452329334649,262.47122004413916,203.23354695186856,0.74,2.1239621403300415,2.4193236010109063,0.6912185043203228,0.03335220060946952,0.0151662517708306,0.003360421355654143,0.031029833292953588,20.724824500008214,29.201151896218846,309.79884810378115,Takeoff,829.7997777717869,871.2897666603764,829.7997777717869,741.9778679185349,748.441382785389,361.61181203890584,373.60203906930946,498.8091126363501,352.6733782582939,280.73425129115077,386.2985233857155
340.0,60.31583540000088,6.755336234883802,60.0,42.49999999999999,274.61088834271044,137.5739748338153,102.33691350889517,262.4435026481531,203.21205737360572,0.74,2.124268687151731,2.4197323301064926,0.6891127295870638,0.03320199099139702,0.015145254499436381,0.003322310134240473,0.031027921755124945,20.755162838446047,30.28623365305691,309.7137663469431,Takeoff,827.0648637953904,868.41810698516,827.0648637953904,740.815060828855,747.3368654332727,361.3121790754313,373.2981177820033,498.6146288479603,352.34859730207586,280.66478261850506,386.1064606926203
341.0,60.40447003326823,6.765263258953115,60.17647058823529,42.625,274.585552848876,137.65420366146122,102.2313491874148,262.419323639901,203.19330910816822,0.74,2.1245739278944167,2.4201393177634074,0.6870285691371252,0.03305382615671018,0.015124377609541287,0.0032849102087281175,0.031026021662093447,20.785144989868385,31.366886565797586,309.6331134342024,Takeoff,824.3688434912531,865.5872856658158,824.3688434912531,739.6782969916189,746.2575955040379,361.01855134824564,373.00029680689863,498.42775062261376,352.0302031061145,280.5993290373552,385.9205150492866
342.0,60.492974798731794,6.775175737908781,60.352941176470594,42.75,274.5638352699351,137.73536015484981,102.12847511508531,262.39860042093215,203.177238099752,0.74,2.124877871859272,2.4205445763832145,0.6849656177564368,0.03290766022334765,0.015103620050417243,0.003248202721545232,0.031024132911382087,20.814777261813973,32.44321222264654,309.55678777735346,Takeoff,821.7108375118372,862.796379387429,821.7108375118372,738.5669492117352,745.2029688878638,360.7307963074208,372.7084404270362,498.2483077908393,351.7180604566813,280.5377987246697,385.74055124163004
343.0,60.58135026557265,6.785073735498728,60.52941176470587,42.875,274.54565197797285,137.8174233451037,102.02822863286913,262.3812531872317,203.16378246369987,0.74,2.125180528254702,2.4209481182437878,0.6829234822297889,0.032763448800464945,0.015082980783574389,0.00321216948286168,0.03102225540173368,20.84406578772921,33.515308800312766,309.48469119968723,Takeoff,819.0899957308645,860.0444955174079,819.0899957308645,737.480411816304,744.172402121822,360.4487857414266,372.422417384133,498.07613581899426,351.41203848411334,280.4801029352626,385.5664385039257
344.0,60.66959699882636,6.794957315006587,60.70588235294118,42.99999999999999,274.53092214840177,137.900372969512,101.9305491788898,262.3672048051451,203.15288238981734,0.74,2.1254819061975327,2.4213499555008946,0.6809017808444253,0.03262114892390782,0.015062458782583192,0.0031767929404139163,0.031020389033092725,20.873016533927075,34.58327121525895,309.41672878474105,Takeoff,816.5054959515647,857.330770749143,816.5054959515647,736.4180996872402,743.1653314640583,360.1723955873506,372.14210068318886,497.9110755611255,351.11201047442444,280.42615586546606,385.3980503236022
345.0,60.75771555942504,6.804826539256413,60.88235294117648,43.12499999999999,274.5195676365172,137.98418944042635,101.8353781960908,262.3563806941207,203.1444800510227,0.74,2.1257820147141793,2.421750100189757,0.6789001429199153,0.0324807189951842,0.015042053032899669,0.003142056151003944,0.031018533706587678,20.901635306181905,35.64719126662402,309.352808733376,Takeoff,813.9565426861142,854.6543698204199,813.9565426861142,735.3794473476976,742.1812120193869,359.90150575149147,371.8673674077843,497.752973024445,350.8178536911702,280.37587452430506,385.235264256729
346.0,60.84570650423906,6.8146814706173355,61.05882352941176,43.25000000000001,274.5115128607887,138.0688538158509,101.74265904493781,262.34870871582734,203.13851951698362,0.74,2.1260808627418015,2.4221485642265868,0.6769182083626242,0.0323421187237073,0.015021762531693652,0.003107942753562137,0.03101668932451344,20.929927755983165,36.707157771364905,309.2928422286351,Takeoff,811.4423660016032,852.0144843016834,811.4423660016032,734.3639080987396,741.2195169129027,359.6359999396503,371.59809854536877,497.60167914752986,350.5294492069023,280.3291786116842,385.07796175349654
347.0,60.93357038611803,6.824522171008174,61.235294117647065,43.375,274.50668469245267,138.1543477716154,101.65233692083726,262.3441190692337,203.13494667241497,0.74,2.126378459129435,2.4225453594100976,0.6749556272432283,0.032205309072099675,0.015001586287680002,0.0030744369436719043,0.031014855790314245,20.95789938646981,37.76325669211906,309.23674330788094,Takeoff,808.9622204281964,849.4103314496062,808.9622204281964,733.3709532029711,740.2797365084756,359.3757654964936,371.33417882189894,497.45704959042376,350.2466817435932,280.2859904031308,384.9260279930445
348.0,61.02130775393133,6.834348701901958,61.411764705882355,43.50000000000001,274.504318003198,138.24037912332287,101.56393887987514,262.341593069805,203.13319532236653,0.74,2.126674812639108,2.4229404974229958,0.6730096193942781,0.03207010919486422,0.014981523320952747,0.003041482295911408,0.031013033008566792,20.985573055113118,38.81635332604759,309.1836466739524,Takeoff,806.5113038435177,846.8368690356936,806.5113038435177,732.3968051518874,739.3581688790034,359.119789341687,371.0745616695715,497.31769102929695,349.96856364832405,280.24552746825776,384.7783827673813
349.0,61.10891915260815,6.844161124330421,61.58823529411765,43.625,274.5057561929009,138.327488216473,101.47826797642787,262.34299790784314,203.13425958274664,0.74,2.1269699319469426,2.423333989833442,0.6710848187062753,0.031936773993915424,0.01496157266282208,0.00300914810047026,0.0310112208849637,21.012918174958124,39.8649378546429,309.1350621453571,Takeoff,804.0972251811753,844.3020864402341,804.0972251811753,731.4476188839772,738.4608700178845,358.869804321744,370.82104047775033,497.1860172551039,349.6967681906365,280.2091550086274,384.63688893316106
350.0,61.19640512317696,6.853959498888415,61.76470588235295,43.75,274.51021415699324,138.41537495680404,101.39483920018921,262.3472872712123,203.13755847617497,0.74,2.1272638256442344,2.423725848096497,0.6691783745387012,0.03180511901991338,0.014941733355654126,0.002977377087339867,0.03100941932629725,21.03995819414241,40.90989803904267,309.0901019609573,Takeoff,801.7150703128464,841.8008238284887,801.7150703128464,730.5195249593985,737.5840472675266,358.62477152250005,370.57254192342145,497.0605990832893,349.43028285324345,280.17607029778793,384.5004386066427
351.0,61.28376620280447,6.863743885738277,61.94117647058824,43.87499999999999,274.5176276547701,138.50402326540214,101.31360438936792,262.35439985085475,203.14304446452985,0.74,2.127556502238518,2.424116083555542,0.6672899740606035,0.03167510977482037,0.01492200445271349,0.0029461554564698842,0.03100762824044337,21.06669807316833,41.95130949538134,309.04869050461866,Takeoff,799.3641822851049,839.3323913993602,799.3641822851049,729.6120595348256,736.7272532977578,358.38459149220245,370.3289642954506,496.9413092988748,349.1690056102899,280.14620494860935,384.3689304955517
352.0,61.37100292483413,6.873514344614147,62.11764705882353,44.0,274.5279344228646,138.59341756090478,101.2345168619598,262.36427622168674,203.15067147291978,0.74,2.1278479701546185,2.4245047074436763,0.6654193127741409,0.031546712778551256,0.014902385018008439,0.0029154698554678905,0.03100584753634596,21.093142649923333,42.98924553618548,309.0107544638145,Takeoff,797.0439239176297,836.8961201135113,797.0439239176297,728.7247732258178,735.8900546627757,358.14916772559553,370.0902089085554,496.8280245039229,348.91283739718347,280.119492653128,384.2422663247267
353.0,61.458115818824126,6.8832709348262116,62.29411764705882,44.12500000000001,274.5410740954722,138.68354273941134,101.15753135606082,262.3768587667895,203.1603948306494,0.74,2.128138237735683,2.4248917308850952,0.6635660942048249,0.03141989552912971,0.01488287412613877,0.0028853073611824318,0.03100407712400147,21.119296644052366,44.023777262846295,308.9762227371537,Takeoff,794.7536770127557,834.4913608633935,794.7536770127557,727.8572305178317,735.0720312370477,357.91840654741816,369.85617998341615,496.7206249655304,348.66168199467796,280.09586909917886,384.1203507164242
354.0,61.545105410584846,6.893013715264912,62.470588235294116,44.24999999999999,274.55698812856235,138.77438415539615,101.0826039731662,262.39209160537627,203.1721712151361,0.74,2.128427313244199,2.4252771648964497,0.6617300296065362,0.031294626464797325,0.014863470862146216,0.002855655462213445,0.031002316914443707,21.14516466112489,45.054973653482136,308.94502634651786,Takeoff,792.4928416044385,832.1174836846604,792.4928416044385,727.0090092069148,734.2727756795871,357.6922170016639,369.626784532722,496.6189944713701,348.41544591866256,280.07527189118167,384.00309107655335
355.0,61.63197222221596,6.902742744405085,62.64705882352941,44.375,274.5756197278406,138.86592760356385,101.00969212427671,262.40992052431136,203.185958598602,0.74,2.1287152048629934,2.425661020388176,0.6599108376804553,0.03117087492796046,0.014844174321367398,0.0028265020422943293,0.031000566819728945,21.17075119660858,46.082901646463654,308.91709835353635,Takeoff,790.2608352442875,829.7738770065018,790.2608352442875,726.1796998682908,733.4918929249069,357.47051074625784,369.4019322527981,496.5230201923311,348.1740383153141,280.0576404748334,383.8903974864899
356.0,61.718716772142955,6.912458080310065,62.82352941176471,44.5,274.59691378023996,138.95815930159276,100.93875447864717,262.4302929129712,203.20171619737758,0.74,2.1290019206962243,2.4260433081658173,0.6581082443071168,0.03104861113086802,0.014824983609289253,0.00279783536449431,0.030998826752921288,21.19606063966051,47.10762621986004,308.89237378013996,Takeoff,788.0570923224774,827.4599469386013,788.0570923224774,725.3689053511896,732.7289996990646,357.2532019528382,369.181535420489,496.4325925518429,347.93737086130506,280.0429160654798,383.78218260014404
357.0,61.80533957515321,6.92215978063572,63.0,44.62499999999999,274.62081678873574,139.05106587371344,100.8697509150223,262.45315770125535,203.21940442366443,0.74,2.129287468770349,2.4264240389313168,0.6563219822908387,0.030927806122920357,0.014805897841406901,0.0027696440561929703,0.030997096628078258,21.22109727674617,48.12921046704054,308.87078953295946,Takeoff,785.8810634215074,825.1751165925828,785.8810634215074,724.5762402983756,731.9837240593293,357.0402072113413,368.96550879499296,496.34760510149124,347.70535766877015,280.0310415799482,383.6783615459733
358.0,61.89184114243169,6.931847902634451,63.17647058823528,44.75,274.64727681029206,139.1446343350753,100.80264247521676,262.4784653005664,203.2389848396161,0.74,2.1295718570350823,2.4268032232842947,0.6545517911158423,0.030808431759516388,0.014786916143083886,0.002741917094782235,0.030995376360236665,21.24586529509599,49.14771566865426,308.85228433134574,Takeoff,783.7322147009061,822.9188254359514,783.7322147009061,723.8013306889433,731.2557049561033,356.83144543911993,368.75376952436255,496.26795440257024,347.4779151947634,280.0219615716448,383.5788518336614
359.0,61.97822198159608,6.941522503159122,63.352941176470594,44.87499999999999,274.67624339676115,139.23885207685632,100.7373913199048,262.5061675475884,203.26042011360323,0.74,2.129855093364339,2.427180871723303,0.6527974167134053,0.030690460672351923,0.01476803764941475,0.002714643794053898,0.03099366586539868,21.27036878600816,50.16320136119492,308.8367986388051,Takeoff,781.6100273111135,820.6905286766693,781.6100273111135,723.0438134030336,730.5445918158094,356.6268377943334,368.5462370564066,496.1935399132247,347.25496215494854,280.0156221687309,383.48357326519385
360.0,62.0644825967316,6.951183638666969,63.529411764705884,45.0,274.70696984932573,139.33342415266196,100.67354569666375,262.535244618188,203.28315768850103,0.74,2.1301371855571634,2.4275569946470688,0.6510561982344691,0.03057373176980636,0.014749261505089907,0.0026877766970013805,0.030991965060518156,21.29462648316394,51.17650973929403,308.82349026070597,Takeoff,779.5100372960502,818.4855391608528,779.5100372960502,722.3001589419077,729.8469196713978,356.4254066676481,368.34190116608477,496.1230081305324,347.0355470852074,280.0112614920334,383.3914782954481
361.0,62.150623488425275,6.960831365223426,63.70588235294118,45.125,274.74082214629027,139.42891090856068,100.61191123772963,262.5676211983903,203.3082083882548,0.74,2.1304181413386423,2.4279316023557076,0.6493327861209921,0.0304584923096643,0.014730586864262768,0.0026613812250896062,0.030990273863487218,21.318612212297936,52.1861077645122,308.8138922354878,Takeoff,777.4397873591032,816.3117767270585,777.4397873591032,721.5764695161753,729.1686959593435,356.22890342015705,368.1425743607488,496.05880858708605,346.8213610807521,280.0102663076368,383.30445581417786
362.0,62.23664515379986,6.970465738505935,63.882352941176464,45.25,274.77703731506193,139.52501095583548,100.5520263592265,262.6022549732798,203.33500761314588,0.74,2.130697968360809,2.4283047050519295,0.6476244622700796,0.030344578211136113,0.014712012890419048,0.0026354091858716293,0.03098859219312304,21.342345171646144,53.19285593334439,308.8071440666556,Takeoff,775.3947216922229,814.1644577768341,775.3947216922229,720.8691404367817,728.5063815726489,356.03632938899943,367.94722461188616,495.99955855878017,346.611432410399,280.0118582004526,383.2214357230612
